Tamanho do Pacote (bytes),Porta de Origem,Porta de Destino
97,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
103,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
217,65190,1900
218,65192,1900
212,65195,1900
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
580,443,51706
97,51706,443
587,443,52421
101,52421,443
98,51706,443
88,443,51706
89,443,52421
520,52421,443
95,443,52421
562,443,52421
89,443,52421
85,443,52421
101,52421,443
95,52421,443
87,443,52421
86,443,52421
86,443,52421
476,52421,443
217,65190,1900
218,65192,1900
212,65195,1900
95,443,52421
95,52421,443
915,443,52421
86,443,52421
101,52421,443
95,52421,443
88,443,52421
42,443,52421
42,443,52421
94,52306,53
94,58105,53
94,60623,53
122,53,52306
110,53,58105
119,53,60623
138,53037,443
361,443,53037
993,443,53037
96,443,53037
86,443,53037
140,53037,443
93,53037,443
94,53037,443
182,443,53037
95,53037,443
217,65190,1900
212,65195,1900
218,65192,1900
437,52421,443
95,443,52421
95,52421,443
606,443,52421
85,443,52421
101,52421,443
95,52421,443
88,443,52421
437,52421,443
95,443,52421
95,52421,443
88,443,52421
96,52421,443
646,51706,443
583,443,52421
103,52421,443
301,443,52421
86,443,52421
96,52421,443
96,52421,443
583,443,52421
98,52421,443
95,52421,443
96,443,51706
97,51706,443
190,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
89,443,52421
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1177,443,51706
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
98,51706,443
102,51706,443
97,51706,443
930,443,51706
88,443,51706
88,443,51706
97,51706,443
98,51706,443
88,443,51706
1137,57247,443
90,443,57247
94,57247,443
214,59727,6667
91,57247,443
263,443,57247
97,57247,443
113,443,57247
94,57247,443
85,443,57247
649,51706,443
208,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
113,443,56075
74,56075,443
74,443,56075
74,56075,443
74,443,56075
528,52421,443
96,443,52421
95,52421,443
588,443,52421
101,52421,443
85,443,52421
528,52421,443
567,443,52421
101,52421,443
89,443,52421
85,443,52421
95,443,52421
95,52421,443
88,443,52421
972,52421,443
95,443,52421
95,52421,443
107,443,52421
86,443,52421
86,443,52421
101,52421,443
101,52421,443
95,52421,443
524,52421,443
302,52421,443
564,443,52421
101,52421,443
85,443,52421
95,52421,443
98,443,52421
95,52421,443
88,443,52421
562,443,52421
101,52421,443
809,443,52421
86,443,52421
534,52421,443
88,443,52421
1027,443,52421
101,52421,443
136,443,52421
530,52421,443
809,443,52421
96,52421,443
527,52421,443
99,443,52421
95,52421,443
214,59727,6667
91,57930,53
91,63039,53
91,50168,53
690,65364,443
203,53,57930
148,53,50168
299,53,63039
139,64713,443
855,64713,443
241,64713,443
266,64713,443
89,443,65364
86,443,65364
94,65364,443
241,64713,443
242,64713,443
366,443,64713
988,443,64713
93,64713,443
95,443,64713
86,443,64713
243,64713,443
97,64713,443
1126,443,64713
93,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
97,64713,443
93,64713,443
93,64713,443
1048,443,64713
93,64713,443
93,64713,443
93,64713,443
93,64713,443
97,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
1027,57247,443
234,64713,443
182,443,64713
87,443,64713
93,64713,443
97,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
93,64713,443
94,64713,443
98,64713,443
94,64713,443
94,64713,443
94,64713,443
94,64713,443
94,64713,443
94,64713,443
94,64713,443
94,64713,443
91,65364,443
95,64713,443
92,64713,443
96,64713,443
1027,57247,443
82,49481,3544
97,65364,443
922,443,65364
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
93,65364,443
142,59717,443
767,59717,443
96,64713,443
397,443,64713
88,443,64713
96,64713,443
100,64713,443
96,64713,443
96,64713,443
96,64713,443
96,64713,443
96,64713,443
96,64713,443
96,64713,443
100,64713,443
85,443,65364
96,64713,443
337,443,64713
670,443,64713
91,443,57247
97,64713,443
88,443,64713
94,57247,443
367,443,59717
987,443,59717
93,59717,443
66,56088,17301
104,443,59717
86,443,59717
97,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,55526,53
93,51143,53
93,56028,53
240,65364,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
93,59717,443
88,443,64713
94,59717,443
84,443,57247
95,57247,443
166,53,55526
154,53,51143
195,53,56028
143,49503,443
801,49503,443
229,49503,443
214,49503,443
182,443,59717
93,59717,443
366,443,65364
97,65364,443
93,65364,443
93,65364,443
93,65364,443
1146,443,59717
98,59717,443
94,65364,443
263,443,57247
99,57247,443
156,443,57247
95,57247,443
212,49503,443
225,49503,443
176,65364,443
369,443,49503
985,443,49503
140,49503,443
93,49503,443
86,443,65364
102,443,49503
86,443,49503
774,443,49503
576,443,49503
778,443,49503
555,443,49503
97,49503,443
93,49503,443
97,49503,443
93,49503,443
87,443,59717
86,443,57247
91,443,49503
91,443,49503
182,443,49503
93,49503,443
97,49503,443
93,49503,443
98,65364,443
999,443,65364
182,443,49503
94,65364,443
94,65364,443
93,49503,443
89,443,49503
89,443,49503
97,49503,443
93,49503,443
929,443,49503
93,49503,443
95,65364,443
97,49503,443
1015,443,49503
93,49503,443
87,443,65364
94,49503,443
86,443,49503
204,49503,443
202,49503,443
86,443,49503
1015,443,49503
95,49503,443
90,443,49503
95,49503,443
99,49503,443
95,49503,443
99,49503,443
186,443,49503
95,49503,443
95,49503,443
202,49503,443
202,49503,443
85,443,49503
90,443,49503
598,443,49503
806,443,49503
97,49503,443
97,49503,443
93,49503,443
93,49503,443
75,55518,5228
85,443,49503
202,49503,443
203,49503,443
54,56066,17301
86,5228,55518
91,443,49503
646,51706,443
941,443,49503
97,49503,443
93,49503,443
210,443,51706
103,51706,443
97,51706,443
94,49503,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
899,443,49503
85,443,49503
1172,443,51706
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,49503,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
94,49503,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
697,443,51706
98,51706,443
88,443,51706
87,443,49503
647,51706,443
210,443,51706
226,443,51706
86,443,51706
103,51706,443
97,51706,443
88,443,51706
66,56088,17301
66,17301,56088
54,56088,17301
82,56088,17301
97,51098,53
97,57209,53
97,49245,53
125,53,51098
154,53,49245
113,53,57209
141,54679,443
764,54679,443
156,17301,56088
54,56088,17301
54,17301,56088
54,56088,17301
370,443,54679
984,443,54679
111,443,54679
86,443,54679
955,443,54679
93,54679,443
97,54679,443
183,443,54679
87,443,54679
94,54679,443
156,17301,56088
66,56088,17301
54,56088,17301
215,52421,443
95,443,52421
95,52421,443
587,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
156,17301,56088
66,56088,17301
214,59727,6667
103,61380,3544
54,56088,17301
151,3544,61380
203,49503,443
233,64713,443
98,64713,443
94,64713,443
98,49503,443
95,64713,443
878,443,64713
811,443,49503
94,49503,443
95,64713,443
95,49503,443
96,49503,443
66,56089,17301
92,49503,443
96,50103,53
88,443,64713
88,443,49503
96,50103,53
112,53,50103
112,53,50103
66,17301,56089
54,56089,17301
62,56089,17301
54,17301,56089
250,56089,17301
647,51706,443
210,443,51706
103,51706,443
96,51706,443
97,51706,443
97,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1051,443,51706
88,443,51706
97,51706,443
98,51706,443
250,56089,17301
62,17301,56089
90,56089,17301
314,17301,56089
282,56089,17301
282,17301,56089
106,56089,17301
106,17301,56089
234,56089,17301
442,17301,56089
54,56089,17301
54,56089,17301
54,17301,56089
54,56089,17301
54,17301,56089
54,56088,17301
174,443,52421
646,51706,443
210,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
568,443,51706
88,443,51706
97,51706,443
98,51706,443
647,51706,443
210,443,51706
226,443,51706
86,443,51706
103,51706,443
97,51706,443
88,443,51706
214,59727,6667
86,57621,57621
1100,65364,443
91,443,65364
95,65364,443
131,443,65364
98,65364,443
84,443,65364
95,65364,443
86,443,65364
446,52421,443
95,443,52421
95,52421,443
586,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
54,56088,17301
214,59727,6667
75,56003,443
86,443,56003
647,51706,443
210,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
615,443,51706
98,51706,443
88,443,51706
535,52421,443
95,443,52421
95,52421,443
592,443,52421
101,52421,443
85,443,52421
531,52421,443
570,443,52421
85,443,52421
101,52421,443
88,443,52421
95,52421,443
95,443,52421
88,443,52421
94,52421,443
142,53221,443
657,53221,443
144,53221,443
362,443,53221
992,443,53221
107,443,53221
86,443,53221
84,443,53221
140,53221,443
93,53221,443
93,53221,443
182,443,53221
94,53221,443
220,443,53221
137,443,53221
97,53221,443
807,52421,443
94,53221,443
87,443,53221
95,443,52421
95,52421,443
583,443,52421
101,52421,443
85,443,52421
95,52421,443
88,443,52421
645,51706,443
210,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
75,56010,443
226,443,51706
98,51706,443
86,443,56010
55,55527,443
66,443,55527
75,56006,443
86,443,56006
86,443,52421
86,443,52421
645,51706,443
210,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
453,443,51706
97,51706,443
88,443,51706
97,51706,443
98,51706,443
214,59727,6667
645,51706,443
210,443,51706
226,443,51706
86,443,51706
104,51706,443
97,51706,443
88,443,51706
774,65364,443
91,443,65364
75,56014,443
95,65364,443
129,443,65364
84,443,65364
98,65364,443
86,443,56014
95,65364,443
87,443,65364
66,56092,17301
66,56093,17301
66,56094,17301
536,52421,443
95,443,52421
95,52421,443
75,56017,443
66,17301,56093
54,56093,17301
62,56093,17301
66,17301,56092
54,56092,17301
62,56092,17301
86,443,56017
66,17301,56094
54,56094,17301
62,56094,17301
595,443,52421
101,52421,443
85,443,52421
533,52421,443
567,443,52421
101,52421,443
89,443,52421
85,443,52421
88,443,52421
94,52421,443
95,443,52421
54,17301,56093
95,52421,443
88,443,52421
54,17301,56094
250,56094,17301
54,17301,56094
54,56094,17301
54,56094,17301
54,17301,56094
258,56092,17301
75,56016,443
86,443,56016
258,56092,17301
75,56009,443
86,443,56009
42,443,52421
42,443,52421
258,56092,17301
75,56019,443
86,443,56019
54,17301,56092
54,56092,17301
54,56092,17301
445,52421,443
95,443,52421
95,52421,443
589,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
75,56008,443
214,59727,6667
86,443,56008
75,56020,443
645,51706,443
86,443,56020
210,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1166,443,51706
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
226,443,51706
88,443,51706
99,51706,443
88,443,51706
66,56097,17301
66,17301,56097
54,56097,17301
82,56097,17301
54,17301,56097
645,51706,443
210,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
54,56092,17301
54,56088,17301
66,56100,17301
147,443,56003
74,56003,443
74,443,56003
74,56003,443
214,59727,6667
66,56100,17301
141,61935,443
645,51706,443
210,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
102,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1086,443,51706
356,443,61935
692,443,61935
87,443,61935
140,61935,443
93,61935,443
193,61935,443
88,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
626,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
626,443,51706
98,51706,443
182,443,61935
91,443,61935
87,443,61935
87,443,61935
88,443,51706
93,61935,443
103,61380,3544
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
91,61935,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1042,443,51706
97,51706,443
430,443,61935
97,61935,443
98,51706,443
277,443,61935
88,443,51706
94,61935,443
85,443,61935
147,443,56010
74,56010,443
151,3544,61380
42,443,52421
74,56010,443
42,443,52421
86,443,56010
74,443,56010
74,56010,443
66,56100,17301
147,443,56006
74,56006,443
74,56006,443
74,443,56006
74,56006,443
647,51706,443
210,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
126,65364,443
90,443,65364
95,65364,443
131,443,65364
98,65364,443
84,443,65364
95,65364,443
88,443,65364
444,52421,443
95,443,52421
95,52421,443
214,59727,6667
592,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
54,56092,17301
164,61935,443
147,443,56014
74,56014,443
89,443,61935
74,443,56014
74,56014,443
94,61935,443
84,443,61935
95,61935,443
91,61935,443
